time [min/hours],Temperature [degC],solvent 1,ratio,solvent 2,Al,Co,Li,Mn,Ni
360,40,1.5,30,0.08,0.0,0.4309275615503164,0.5064843966662845,0.4148208110619048,0.4433935682662419
360,40,1.5,30,0.15,0.0,0.3933871226713378,0.4623617917723134,0.3786835186423324,0.40476714787913115
360,40,2.0,10,0.0,0.0,0.5666780263549852,0.5430225266809322,0.4310496116492394,0.44496371035780047
360,40,2.0,10,0.02,0.0,0.5816290970890412,0.5573494774872456,0.4424223011376886,0.45670350544118227
360,40,2.0,10,0.04,0.11061629210977236,0.8685770049478919,0.8637266448625959,0.7655306274757238,0.8007402229526946
360,40,2.0,10,0.06,0.07817970689447586,0.9003234784977954,0.9329029305889369,0.8408868459375531,0.8752700743040043
360,40,2.0,10,0.08,0.14129273770156459,0.9138192934194008,0.9464643317643143,0.8555913499077724,0.9053049308135143
360,40,2.0,10,0.15,0.12898396041042418,0.8342115347333467,0.8640126865970408,0.7810561434311949,0.8264389044684193
360,40,2.0,15,0.0,0.0,0.5427723235378147,0.5341196050999494,0.4196830408189244,0.43102266759031604
360,40,2.0,15,0.02,0.0,0.557092673056072,0.548211663773344,0.43075583795830136,0.44239464619445806
360,40,2.0,15,0.04,0.08470508999674377,0.8487500957267948,0.8601004607287153,0.7596988761536303,0.792601703331139
360,40,2.0,15,0.06,0.05235089302971133,0.8820727379139263,0.9311722450270387,0.8370793917034368,0.8692167009011839
360,40,2.0,15,0.08,0.11741229635682848,0.896760338597094,0.9455185867914474,0.8525981145778517,0.9004433050648083
360,40,2.0,15,0.15,0.10718387392973132,0.8186386780583955,0.8631493306021095,0.7783236650775475,0.8220008013266845
360,40,2.0,20,0.0,0.0,0.4393748817077416,0.4443915095597141,0.32574541338663393,0.3391975693164177
360,40,2.0,20,0.02,0.0,0.45096722273679823,0.4561162078611165,0.3343397870703466,0.3481468608290843
360,40,2.0,20,0.04,0.03587274188617774,0.7452871936470375,0.7714413659426322,0.6670026785576015,0.7025443168368783
360,40,2.0,20,0.06,0.004178620937325996,0.7823569450411878,0.8466300097790675,0.7486773548230883,0.7833872262481425
360,40,2.0,20,0.08,0.07178807981012587,0.8003446847659276,0.8639046091053323,0.767198971890582,0.8178766992644732
360,40,2.0,20,0.15,0.06553423052589738,0.7306223151581726,0.7886451894972673,0.7003641052400027,0.7466270207133305
360,40,2.0,25,0.0,0.0,0.2903212192616921,0.28564991185048083,0.21030829781705776,0.17918590159037265
360,40,2.0,25,0.02,0.0,0.2979809711541605,0.29318641730621303,0.21585701170817012,0.183913491093822
360,40,2.0,25,0.04,0.0,0.582802064899115,0.5983467012055201,0.539130220825053,0.5273008554709357
360,40,2.0,25,0.06,0.0,0.6229610360120076,0.6761469985599041,0.6221805654532985,0.6107355458005407
360,40,2.0,25,0.08,0.0,0.6443092343209679,0.6970488935419682,0.6432233715759744,0.6486065390648613
360,40,2.0,25,0.15,0.0,0.588179959732042,0.6363251809775402,0.5871886923846009,0.5921029029347554
360,40,2.0,30,0.0,0.0,0.1455476601810729,0.172363412725815,0.05474175708852858,0.05970944823330971
360,40,2.0,30,0.02,0.0,0.1493877479581291,0.17691099963721063,0.056186047927901,0.06128480521295549
360,40,2.0,30,0.04,0.0,0.4249315238681647,0.47325078718176605,0.3691040275906702,0.3948889089972213
360,40,2.0,30,0.06,0.0,0.46808212936688326,0.5524644527389055,0.4546505927277548,0.47985137407578454
360,40,2.0,30,0.08,0.0,0.49268892724548496,0.5758052178092007,0.47928349534705095,0.52005066868902
360,40,2.0,30,0.15,0.0,0.44976812057189214,0.5256436999253,0.43753050860828274,0.4747462322040045
360,55,0.5,10,0.0,0.0,0.17314988115005972,0.2609237518949247,0.2320007511896162,0.12050238720022903
360,55,0.5,10,0.02,0.0,0.17771821801908347,0.26780788942866995,0.2381217925571477,0.12368168766867459
360,55,0.5,10,0.04,0.0,0.46717873007929656,0.5806882808162038,0.5709405918651379,0.4750292241537716
360,55,0.5,10,0.06,0.0,0.5118652382300184,0.6615709257556504,0.6559068181858188,0.562543430781878
360,55,0.5,10,0.08,0.0003493819013426584,0.5371231004740583,0.6839273718558904,0.677127383693065,0.6031643231137981
360,55,0.5,10,0.15,0.00031894534751702184,0.49033139179035934,0.6243467462666243,0.6181391419816931,0.5506194050668503
360,55,0.5,15,0.0,0.0,0.1397814781000908,0.24550594463960043,0.21574493440853762,0.09906042360532344
360,55,0.5,15,0.02,0.0,0.14346943258075837,0.25198330316285644,0.221437086962279,0.1016740054479086
360,55,0.5,15,0.04,0.0,0.4376429519302611,0.570477836209985,0.5602560324644691,0.459306246272046
360,55,0.5,15,0.06,0.0,0.4842069122319117,0.6535126194893799,0.6474621838757564,0.549191520849682
360,55,0.5,15,0.08,0.0,0.5109334259304075,0.6768525634358338,0.6696509030719686,0.5912420132030154
360,55,0.5,15,0.15,0.0,0.46642324194875306,0.6178882628087512,0.6113139781684038,0.5397357122843827
360,55,0.5,20,0.0,0.0,0.022903220690984237,0.14522398625216512,0.11282884959387403,0.0
360,55,0.5,20,0.02,0.0,0.023507492705541914,0.14905553430900126,0.1158056936440535,0.0
360,55,0.5,20,0.04,0.0,0.32024336588123076,0.4709850672913039,0.45840506594390545,0.357550567651364
360,55,0.5,20,0.06,0.0,0.3709654169621513,0.5585043067828412,0.5502333826858756,0.45205721799872595
360,55,0.5,20,0.08,0.0,0.40137548476055257,0.5850781547912327,0.5756873113074328,0.49771240622087304
360,55,0.5,20,0.15,0.0,0.36640948769374654,0.5341088210351195,0.5255360648988876,0.45435397702729646
360,55,0.5,25,0.0,0.0,0.0,0.0,0.0,0.0
360,55,0.5,25,0.02,0.0,0.0,0.0,0.0,0.0
360,55,0.5,25,0.04,0.0,0.15879981186860084,0.296032336458623,0.32899259253756336,0.18114166935027134
360,55,0.5,25,0.06,0.0,0.21253157641462292,0.3861218804093305,0.4221434878859185,0.2781773053628669
360,55,0.5,25,0.08,0.0,0.2462416423164702,0.4163352388283888,0.45012413836326864,0.32719435548637016
360,55,0.5,25,0.15,0.0,0.22479019630177863,0.3800660163860454,0.41091138148275497,0.298690679231594
360,55,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0
360,55,0.5,30,0.02,0.0,0.0,0.0,0.0,0.0
360,55,0.5,30,0.04,0.0,0.0020220653224777207,0.1712792923941352,0.15529232565352957,0.04949926467520115
360,55,0.5,30,0.06,0.0,0.05866566130120108,0.26268600288618704,0.2509430013247169,0.1479519345876867
360,55,0.5,30,0.08,0.0,0.09557324837026086,0.295295988099969,0.28257336699659746,0.19923011146121863
360,55,0.5,30,0.15,0.0,0.08724734395141785,0.2695711517664703,0.2579568672433401,0.18187409506891658
360,55,0.75,10,0.0,0.0,0.2891183693023888,0.32728983187559896,0.31688312059046714,0.20567520154971228
360,55,0.75,10,0.02,0.0,0.2967463855460643,0.33592495305436926,0.32524367407948346,0.21110167715596903
360,55,0.75,10,0.04,0.06363460689996056,0.5930795123287009,0.6546105239100275,0.6646406477583622,0.569317661931753
360,55,0.75,10,0.06,0.030564165043217142,0.6352727277537789,0.7348486373063914,0.748504179188781,0.6557151306508715
360,55,0.75,10,0.08,0.09895368204380822,0.6578618119988091,0.7558373260762563,0.7678435709500695,0.6946628920117979
360,55,0.75,10,0.15,0.09033328969931512,0.6005518988075582,0.6899922340614022,0.7009525497766436,0.6341470369913853
360,55,0.75,15,0.0,0.0,0.2575551564373864,0.31291146614082416,0.30202843985362443,0.1856009544630862
360,55,0.75,15,0.02,0.0,0.26435041791346464,0.3211672326364217,0.30999707170086893,0.1904977968840727
360,55,0.75,15,0.04,0.03504858652874746,0.5655190474390648,0.6455741437192875,0.6555165411428416,0.5551255005860374
360,55,0.75,15,0.06,0.002092969265161429,0.609553593948293,0.7279589815479903,0.7416056422509898,0.6438804649899355
360,55,0.75,15,0.08,0.0725787110426448,0.6335714118657972,0.7499113022985345,0.7618832881203862,0.6842330629383281
360,55,0.75,15,0.15,0.06625598558033931,0.5783775672737897,0.6845824583802477,0.6955114995355197,0.624625806939647
360,55,0.75,20,0.0,0.0,0.1414318409307066,0.21258120848628026,0.19940956083912853,0.08269216650088339
360,55,0.75,20,0.02,0.0,0.14516333811159635,0.21818989020144267,0.20467072557551327,0.08487389293637429
360,55,0.75,20,0.04,0.0,0.44898982824049966,0.5461111031039148,0.5540647419386604,0.453807353121434
360,55,0.75,20,0.06,0.0,0.4971750367208779,0.6330048874428323,0.6447920124038321,0.5471987329136768
360,55,0.75,20,0.08,0.023086985888263627,0.5248643524690765,0.6582000941083835,0.6683342332927994,0.5911589120901398
360,55,0.75,20,0.15,0.021075753235773917,0.47914056986220604,0.6008607113264294,0.6101120106403283,0.539659850560486
360,55,0.75,25,0.0,0.0,0.0,0.048979808377029276,0.07962456318094166,0.0
360,55,0.75,25,0.02,0.0,0.0,0.050272077611995196,0.08172535484910398,0.0
360,55,0.75,25,0.04,0.0,0.2830213965690765,0.3675317685170439,0.42122216869739454,0.2733153060864884
360,55,0.75,25,0.06,0.0,0.3343176883752664,0.4570638265235603,0.5133339253992142,0.3693143443729044
360,55,0.75,25,0.08,0.0,0.3654105847463274,0.48597964453473247,0.5394794114477034,0.41672480361310954
360,55,0.75,25,0.15,0.0,0.3335776853303484,0.4436433198947961,0.492482431725484,0.38042164406788304
360,55,0.75,30,0.0,0.0,0.0,0.0,0.0,0.0
360,55,0.75,30,0.02,0.0,0.0,0.0,0.0,0.0
360,55,0.75,30,0.04,0.0,0.12182651664353487,0.2398358321291288,0.24354490637847565,0.13821071807467195
360,55,0.75,30,0.06,0.0,0.17613352917299283,0.33073593920250416,0.3382329172695819,0.23569000928827252
360,55,0.75,30,0.08,0.0,0.2105250192280463,0.36211254969798196,0.3681185397607604,0.2854347292797241
360,55,0.75,30,0.15,0.0,0.19218504211357937,0.33056696001616787,0.3360497356852193,0.2605689607270712
360,55,1.0,10,0.0,0.0,0.43719623426680987,0.4352216405482203,0.40828232870168013,0.32955156503556826
360,55,1.0,10,0.02,0.0,0.44873109448585724,0.44670440365218,0.4190543327180579,0.3382463591342203
360,55,1.0,10,0.04,0.1485453967627582,0.7528552661805735,0.7723732748945787,0.7652620435518985,0.7044386663548773
360,55,1.0,10,0.06,0.11288029790617404,0.7916941539684567,0.8508563711442741,0.8478620787970138,0.7886869047747774
360,55,1.0,10,0.08,0.1800604451243334,0.8107724187568188,0.8693856668575564,0.8651530547797279,0.824947915217723
360,55,1.0,10,0.15,0.16437440241592446,0.7401416326413937,0.7936487625585726,0.7897848762926365,0.7530822246637008
360,55,1.0,15,0.0,0.0,0.4080651941270581,0.42269899465523153,0.3949537389598774,0.31160430231486913
360,55,1.0,15,0.02,0.0,0.4188314693269923,0.4338513638567569,0.40537408528219737,0.3198255809744665
360,55,1.0,15,0.04,0.1212429949867117,0.7279315825357833,0.7653719145951519,0.7578311314416004,0.6925783617778569
360,55,1.0,15,0.06,0.08565159903764648,0.7685588690439963,0.8459745146554133,0.8426393063265144,0.7791502703203895
360,55,1.0,15,0.08,0.15491391326315465,0.7890095086400919,0.865426139091408,0.8608354326884786,0.8167714699971924
360,55,1.0,15,0.15,0.14141852143570746,0.720274607749823,0.7900341707476717,0.7858433856969935,0.7456180739665055
360,55,1.0,20,0.0,0.0,0.2933219380318957,0.32313829111257536,0.29274465494872476,0.20978401146293396
360,55,1.0,20,0.02,0.0,0.3010608600288674,0.3316638792289926,0.30046834607420975,0.21531889273305724
360,55,1.0,20,0.04,0.06928547255428254,0.6129322524588439,0.6668012374589516,0.6568982362282334,0.5924998605317207
360,55,1.0,20,0.06,0.03438916334497276,0.6576860146368891,0.7519154308375829,0.7463578508308278,0.6837029498181421
360,55,1.0,20,0.08,0.1063787061954434,0.6817797059110415,0.7745974460471861,0.7678150417398275,0.7249147087528212
360,55,1.0,20,0.15,0.0971114796955017,0.6223861751593581,0.7071180581553221,0.7009265059007624,0.6617634537750717
360,55,1.0,25,0.0,0.0,0.13638985830976932,0.155308255575175,0.16963504297003948,0.040590086828043305
360,55,1.0,25,0.02,0.0,0.13998832926531427,0.15940586410539473,0.1741106453552809,0.04166100405269893
360,55,1.0,25,0.04,0.0,0.44173152493559287,0.48368552338759785,0.5204661031562898,0.4070747703330986
360,55,1.0,25,0.06,0.0,0.4897157289823432,0.5715290149040689,0.6113758663996051,0.5009856933986362
360,55,1.0,25,0.08,0.004751691721459522,0.5173341728228031,0.5980354000113444,0.6355167366986407,0.5457572545103666
360,55,1.0,25,0.15,0.004337746064312719,0.4722663850373039,0.5459372902946467,0.5801534243015933,0.49821337780403074
360,55,1.0,30,0.0,0.0,0.0,0.0363367176787641,0.0033185118405676213,0.0
360,55,1.0,30,0.02,0.0,0.0,0.037295415230122024,0.0034060665064460293,0.0
360,55,1.0,30,0.04,0.0,0.27542604121537073,0.3521625569887826,0.3386474325384642,0.2676816463097348
360,55,1.0,30,0.06,0.0,0.32653748921163783,0.4414473827222055,0.43221381258539127,0.3631569452962212
360,55,1.0,30,0.08,0.0,0.35757284182800864,0.4705007439880966,0.460189237918619,0.41035641902352826
360,55,1.0,30,0.15,0.0,0.326422730739419,0.42951287039130187,0.4200996555844075,0.3746080440263018
360,55,1.25,10,0.0,0.0,0.4625476135695081,0.43942644524708213,0.45359116176423625,0.34603857452764614
360,55,1.25,10,0.02,0.0,0.47475133731867675,0.45102014671380714,0.4655585810544001,0.35516835716233613
360,55,1.25,10,0.04,0.13126549876686566,0.775780895763008,0.7727423561923122,0.8086575830485377,0.7171853559584439
360,55,1.25,10,0.06,0.09645657055661924,0.8132776795263983,0.8499438309658427,0.8888190861636904,0.7997818106572627
360,55,1.25,10,0.08,0.1631522898765112,0.8312910562659284,0.8679739394477395,0.9045516121238386,0.8350262649897211
360,55,1.25,10,0.15,0.14893920834596514,0.7588727802658191,0.7923600183860102,0.8257512114586987,0.7622825946836762
360,55,1.25,15,0.0,0.0,0.4344049860485571,0.42725977603354953,0.44143280553731207,0.3287327469107469
360,55,1.25,15,0.02,0.0,0.44586620277410255,0.43853247558466585,0.4530794422392473,0.33740593754652487
360,55,1.25,15,0.04,0.10401337821459694,0.7518238927759787,0.766035917620585,0.802373955962492,0.7059096235528847
360,55,1.25,15,0.06,0.06928498602656177,0.7910693788088996,0.8453242244962174,0.8846880127893546,0.7907886056523663
360,55,1.25,15,0.08,0.13804352295754338,0.8104212414769643,0.8642596121912598,0.9012876538040666,0.8273648553859851
360,55,1.25,15,0.15,0.1260178023988766,0.7398210483204967,0.7889692663374991,0.822771594264292,0.7552886120551922
360,55,1.25,20,0.0,0.0,0.321769720886684,0.32918483670544296,0.34156343126849953,0.2286469805997188
360,55,1.25,20,0.02,0.0,0.33025920103823864,0.3378699551488576,0.35057514300525866,0.23467953704464178
360,55,1.25,20,0.04,0.05241911177386768,0.638969207397714,0.6689487726049943,0.703818659726529,0.607565426435104
360,55,1.25,20,0.06,0.01838475452869963,0.6822708996475273,0.7526849523902366,0.790696429833581,0.6970043770219443
360,55,1.25,20,0.08,0.08984297552311743,0.7052022324250468,0.7748037223275498,0.810488103722174,0.7371137261889681
360,55,1.25,20,0.15,0.08201626627481887,0.6437682382557364,0.707306364589259,0.7398820858326205,0.6728997485883832
360,55,1.25,25,0.0,0.0,0.16624415892908379,0.16332811826974752,0.21902892886463637,0.061224487585521285
360,55,1.25,25,0.02,0.0,0.17063029720107584,0.1676373205602322,0.2248077253874823,0.0628398169295044
360,55,1.25,25,0.04,0.0,0.46932624190599037,0.48799354241834847,0.5680795835170412,0.424099429053325
360,55,1.25,25,0.06,0.0,0.5158334732358765,0.5744290694717802,0.6564162959375719,0.5162224850353423
360,55,1.25,25,0.08,0.0,0.5422604143574945,0.6003279544274613,0.6788837771313945,0.5598565960607631
360,55,1.25,25,0.15,0.0,0.4950211663770659,0.5480301278520422,0.6197425264542581,0.51108444918343
360,55,1.25,30,0.0,0.0,0.015210820798748878,0.04570166886879009,0.0538661305749308,0.0
360,55,1.25,30,0.02,0.0,0.01561213873788008,0.046907448609912854,0.05528731913519041,0.0
360,55,1.25,30,0.04,0.0,0.3045279000778383,0.357967664411417,0.3875618416686511,0.2860784121013698
360,55,1.25,30,0.06,0.0,0.3541384809456088,0.4458311328619556,0.47854782424450565,0.3797566892946354
360,55,1.25,30,0.08,0.0,0.38395426349515843,0.4742491630694509,0.5048265809345225,0.42579810225764375
360,55,1.25,30,0.15,0.0,0.3505059235718438,0.43293474434077767,0.46084839736726907,0.3887045184193479
360,55,1.5,10,0.0,0.0,0.51658794256647,0.48746436521650993,0.49078248712553874,0.38110397567680054
360,55,1.5,10,0.02,0.0,0.5302174508771232,0.5003254854042206,0.5037311516912967,0.39115891381164636
360,55,1.5,10,0.04,0.16166190395259808,0.828978201730916,0.8193405544440824,0.8435577122523379,0.7495634928179238
360,55,1.5,10,0.06,0.12647827327371358,0.864364471088051,0.8940885217311868,0.9215161773199855,0.8300206569248397
360,55,1.5,10,0.08,0.191507389646838,0.8805611618904828,0.9104679851774827,0.9359091196290018,0.863765911590391
360,55,1.5,10,0.15,0.1748241414692195,0.8038506995607083,0.8311521771426552,0.8543769962824929,0.7885185746756666
360,55,1.5,15,0.0,0.0,0.48999324832457697,0.47651467119681706,0.47963068274437853,0.3648019178569761
360,55,1.5,15,0.02,0.0,0.502921089839907,0.4890868977938878,0.4922851212975756,0.3744267471677374
360,55,1.5,15,0.04,0.13539533605229967,0.8065782787570009,0.8138371041682996,0.8382500437588257,0.7392552182049913
360,55,1.5,15,0.06,0.10027492776779162,0.8436585694910497,0.8906162141204048,0.9183102182110494,0.8219442625694902
360,55,1.5,15,0.08,0.16732432275330564,0.8611451961548865,0.9078612899930504,0.9335366514077988,0.8569835074546645
360,55,1.5,15,0.15,0.15274779279388928,0.7861261639865152,0.8287725653244128,0.8522112066453847,0.7823270225778022
360,55,1.5,20,0.0,0.0,0.3800222991587124,0.38078895168220056,0.38191927795401354,0.26680618017859287
360,55,1.5,20,0.02,0.0,0.3900486986501406,0.39083557831419924,0.39199572679062555,0.27384551801529255
360,55,1.5,20,0.04,0.08511400766081993,0.6964552900152959,0.7191441667246344,0.7418820178160693,0.6430210383057421
360,55,1.5,20,0.06,0.050662063273891784,0.7375066229067606,0.8002843507880328,0.8264234158324477,0.7301895255168027
360,55,1.5,20,0.08,0.12036005186424302,0.7584945632282666,0.8206431202212504,0.8447777396675581,0.7686951818053541
360,55,1.5,20,0.15,0.10987483445502928,0.6924179848621176,0.7491524437249734,0.7711845654731914,0.701729972187955
360,55,1.5,25,0.0,0.0,0.2253014647106432,0.2159973465893862,0.26010391803569627,0.10075426014033076
360,55,1.5,25,0.02,0.0,0.23124575402261474,0.22169615871382423,0.2669664253077271,0.10341253168090093
360,55,1.5,25,0.04,0.0,0.5277351386953336,0.5393916044169659,0.6069866038319128,0.4610906412832202
360,55,1.5,25,0.06,0.0,0.5719832336737609,0.6232254750403412,0.6929915222212115,0.5509300470826679
360,55,1.5,25,0.08,0.021022097224708564,0.5964534125409492,0.6473439653856125,0.714009886699113,0.5929358497380156
360,55,1.5,25,0.15,0.019190748231555314,0.5444931183395337,0.5909503189016964,0.6518086099597252,0.5412819895250135
360,55,1.5,30,0.0,0.0,0.0750380904626725,0.09883298146059204,0.09622847042906756,0.0
360,55,1.5,30,0.02,0.0,0.07701787394832019,0.10144056253476444,0.09876733483018776,0.0
360,55,1.5,30,0.04,0.0,0.36382153697409364,0.40993156602201025,0.4279094460407225,0.3240335333393641
360,55,1.5,30,0.06,0.0,0.4111648941592444,0.4952035988617306,0.5165523604588694,0.41542916073065206
360,55,1.5,30,0.08,0.0,0.4390113097866676,0.5218366014215506,0.5413551029325093,0.45983169993779727
360,55,1.5,30,0.15,0.0,0.4007666517217739,0.47637658264249755,0.49419472154413985,0.4197732646777435
